Running Array Job:  333
Experiment Strict 3Reg N=8 p=8 slice=69


trying total_time: 240.0 for unitary of size (16, 16)
data saved at: /project/ftchong/qoc/yongshan/00000_03_strict3regN8p8_slice_69.h5
Using 8 Taylor terms and 2 Scaling & Squaring terms
Building graph:
Propagators initialized.
Operators weight initialized.
Intermediate propagation variables initialized.
Intermediate propagators initialized.
Vectors initialized.
Training loss initialized.
Optimizer initialized.
Utilities initialized.
Graph built!
Initialized
Error = :9.88e-01; Runtime: 10.2s; Iterations = 0, grads =   2.281e-02, unitary_metric = 1.00065
Error = :9.91e-01; Runtime: 150.3s; Iterations = 20, grads =   8.019e-02, unitary_metric = 1.00018
Error = :9.94e-01; Runtime: 273.7s; Iterations = 40, grads =   3.553e-02, unitary_metric = 1.00011
Error = :9.43e-01; Runtime: 395.9s; Iterations = 60, grads =   1.858e-01, unitary_metric = 1.00007
Error = :9.70e-01; Runtime: 518.2s; Iterations = 80, grads =   3.056e-01, unitary_metric = 1.00007
Error = :9.65e-01; Runtime: 642.0s; Iterations = 100, grads =   1.426e-01, unitary_metric = 1.00004
Error = :9.68e-01; Runtime: 772.9s; Iterations = 120, grads =   1.188e-01, unitary_metric = 1.00002
Error = :9.46e-01; Runtime: 896.9s; Iterations = 140, grads =   2.694e-01, unitary_metric = 1.00000
Error = :8.23e-01; Runtime: 1020.5s; Iterations = 160, grads =   2.506e+00, unitary_metric = 0.99999
Error = :7.12e-01; Runtime: 1144.1s; Iterations = 180, grads =   5.252e+00, unitary_metric = 0.99998
Error = :5.52e-01; Runtime: 1268.0s; Iterations = 200, grads =   9.915e+00, unitary_metric = 0.99997
Error = :4.35e-01; Runtime: 1398.5s; Iterations = 220, grads =   1.188e+01, unitary_metric = 0.99995
Error = :1.72e-01; Runtime: 1522.6s; Iterations = 240, grads =   7.090e+00, unitary_metric = 0.99995
Error = :1.01e-01; Runtime: 1646.4s; Iterations = 260, grads =   5.138e+00, unitary_metric = 0.99995
Error = :6.89e-02; Runtime: 1770.2s; Iterations = 280, grads =   3.873e+00, unitary_metric = 0.99997
Error = :2.18e-02; Runtime: 1893.3s; Iterations = 300, grads =   1.380e+00, unitary_metric = 0.99996
Error = :1.49e-02; Runtime: 2023.1s; Iterations = 320, grads =   9.593e-01, unitary_metric = 0.99995
Error = :1.81e-02; Runtime: 2146.3s; Iterations = 340, grads =   1.188e+00, unitary_metric = 0.99995
Error = :2.15e-02; Runtime: 2269.6s; Iterations = 360, grads =   1.322e+00, unitary_metric = 0.99995
Error = :1.08e-02; Runtime: 2392.8s; Iterations = 380, grads =   6.452e-01, unitary_metric = 0.99994
Error = :2.13e-02; Runtime: 2516.1s; Iterations = 400, grads =   1.360e+00, unitary_metric = 0.99994
Error = :2.60e-02; Runtime: 2645.6s; Iterations = 420, grads =   1.529e+00, unitary_metric = 0.99993
Error = :2.97e-02; Runtime: 2768.9s; Iterations = 440, grads =   1.811e+00, unitary_metric = 0.99994
Error = :1.13e-02; Runtime: 2892.2s; Iterations = 460, grads =   6.768e-01, unitary_metric = 0.99994
Error = :8.55e-03; Runtime: 3015.2s; Iterations = 480, grads =   5.184e-01, unitary_metric = 0.99995
Error = :1.04e-02; Runtime: 3138.1s; Iterations = 500, grads =   6.089e-01, unitary_metric = 0.99997
Error = :1.13e-02; Runtime: 3267.8s; Iterations = 520, grads =   6.670e-01, unitary_metric = 0.99995
Error = :1.50e-02; Runtime: 3391.0s; Iterations = 540, grads =   8.567e-01, unitary_metric = 0.99996
Error = :1.96e-02; Runtime: 3514.4s; Iterations = 560, grads =   1.117e+00, unitary_metric = 0.99996
